time,logger,level,database,message,exception
2015-10-30 14:10:04.8377,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,Document with key 'GreekPartnerModels/33' was deleted,
2015-10-30 14:10:04.8377,Raven.Database.Indexing.WorkContext,Debug,<system>,Incremented work counter to 29 because: DEL GreekPartnerModels/33,
2015-10-30 14:10:04.8377,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 29, for: ReducingExecuter, will wait for additional work",
2015-10-30 14:10:04.8377,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"Executing task: Index: 1, Keys: GreekPartnerModels/33",
2015-10-30 14:10:04.8377,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,,Document with key 'GreekPartnerModels/33' was not found,
2015-10-30 14:10:04.8377,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  35: POST    -     1 ms -            - 200 - http://localhost:8080/bulk_docs,
2015-10-30 14:10:04.8377,Raven.Database.Indexing.Index.Indexing,Debug,,Deleting (GreekPartnerModels/33) from Auto/GreekPartnerModels,
2015-10-30 14:10:04.8546,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 30 because: WORK BY IndexingExecuter,
2015-10-30 14:10:04.8546,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 30, for: IndexingExecuter, will wait for additional work",
2015-10-30 14:10:04.8546,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 30, for: ReducingExecuter, will wait for additional work",
2015-10-30 14:10:26.7532,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:10:29.6743,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Auto/GreekPartnerModels for all documents,
2015-10-30 14:10:29.6743,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	Query: 
	Time: 2 ms
	Index: Auto/GreekPartnerModels
	Results: 0 returned out of 1 total.
	Timing:
",
2015-10-30 14:10:29.6743,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  36: GET     -     4 ms -            - 200 - http://localhost:8080/indexes/dynamic/GreekPartnerModels?&pageSize=0,
2015-10-30 14:10:29.6978,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,"	Query: 
	Time: 2 ms
	Index: Auto/GreekPartnerModels
	Results: 0 returned out of 1 total.
	Timing:",
2015-10-30 14:10:29.7155,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Auto/GreekPartnerModels for all documents,
2015-10-30 14:10:29.7155,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Document with key 'greekpartnermodels/34' was found, etag: 01000000-0000-0002-0000-000000000009",
2015-10-30 14:10:29.7155,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	Query: 
	Time: 1 ms
	Index: Auto/GreekPartnerModels
	Results: 1 returned out of 1 total.
	Timing:
",
2015-10-30 14:10:29.7155,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  37: GET     -     1 ms -            - 200 - http://localhost:8080/indexes/dynamic/GreekPartnerModels?&pageSize=128,
2015-10-30 14:10:29.7155,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,"	Query: 
	Time: 1 ms
	Index: Auto/GreekPartnerModels
	Results: 1 returned out of 1 total.
	Timing:",
2015-10-30 14:10:40.1476,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	Query: 
	Time: 1 ms
",
2015-10-30 14:10:40.1476,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  38: GET     -     1 ms -            - 304 - http://localhost:8080/indexes/dynamic/GreekPartnerModels?&pageSize=0,
2015-10-30 14:10:40.1476,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,"	Query: 
	Time: 1 ms",
2015-10-30 14:10:40.1556,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	Query: 
	Time: 0 ms
",
2015-10-30 14:10:40.1556,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  39: GET     -     1 ms -            - 304 - http://localhost:8080/indexes/dynamic/GreekPartnerModels?&pageSize=128,
2015-10-30 14:10:40.1556,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,"	Query: 
	Time: 0 ms",
2015-10-30 14:10:56.7609,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:11:26.7586,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:11:56.7622,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:12:26.7667,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:12:56.7741,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:13:26.7805,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:13:56.7729,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:14:26.7655,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:14:56.7706,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:15:26.7622,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:15:56.7548,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:16:26.7473,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:16:56.7547,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:17:26.7585,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:17:56.7505,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:18:26.7422,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:18:56.7347,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:19:26.7273,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:19:56.7196,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:20:04.6914,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 30, for: IndexingExecuter, will wait for additional work",
2015-10-30 14:20:04.6914,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 30, for: ReducingExecuter, will wait for additional work",
2015-10-30 14:20:26.7242,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:20:29.8523,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	PUT GreekPartnerModels/34
",
2015-10-30 14:20:29.8523,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Inserted a new document with key 'GreekPartnerModels/34', update: True, ",
2015-10-30 14:20:29.8523,Raven.Database.DocumentDatabase,Debug,<system>,Put document GreekPartnerModels/34 with etag 01000000-0000-0002-0000-00000000000A,
2015-10-30 14:20:29.8523,Raven.Database.Indexing.WorkContext,Debug,<system>,Incremented work counter to 31 because: PUT GreekPartnerModels/34,
2015-10-30 14:20:29.8523,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 31, for: ReducingExecuter, will wait for additional work",
2015-10-30 14:20:29.8523,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,Found a total of 1 documents that requires indexing since etag: 01000000-0000-0002-0000-000000000009: (GreekPartnerModels/34),
2015-10-30 14:20:29.8523,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"After read triggers executed, 1 documents remained",
2015-10-30 14:20:29.8523,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"Going to index 1 documents in IndexId: 1, LastIndexedEtag: 01000000-0000-0002-0000-000000000009: (GreekPartnerModels/34)",
2015-10-30 14:20:29.8523,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  40: POST    -     2 ms -            - 200 - http://localhost:8080/bulk_docs,
2015-10-30 14:20:29.8523,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,Indexing 1 documents for index: Auto/GreekPartnerModels. (GreekPartnerModels/34),
2015-10-30 14:20:29.8523,Raven.Database.Indexing.Index.Indexing,Debug,<system>,"Indexing on GreekPartnerModels/34 result in index Auto/GreekPartnerModels gave document: 	__document_id IS: greekpartnermodels/34
",
2015-10-30 14:20:29.8693,Raven.Database.Indexing.Index.Indexing,Debug,<system>,Indexed 1 documents for Auto/GreekPartnerModels,
2015-10-30 14:20:29.8693,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,<system>,"After indexing 1 documents, the new last etag for is: 01000000-0000-0002-0000-00000000000A for Auto/GreekPartnerModels",
2015-10-30 14:20:29.8833,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 32 because: WORK BY IndexingExecuter,
2015-10-30 14:20:29.8833,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 32, for: ReducingExecuter, will wait for additional work",
2015-10-30 14:20:29.8833,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 32, for: IndexingExecuter, will wait for additional work",
2015-10-30 14:20:56.7158,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:21:26.7221,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:21:56.7179,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:22:26.7204,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:22:56.7126,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:23:10.6986,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Auto/GreekPartnerModels for all documents,
2015-10-30 14:23:10.6986,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	Query: 
	Time: 2 ms
	Index: Auto/GreekPartnerModels
	Results: 0 returned out of 1 total.
	Timing:
",
2015-10-30 14:23:10.6986,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  41: GET     -     3 ms -            - 200 - http://localhost:8080/indexes/dynamic/GreekPartnerModels?&pageSize=0,
2015-10-30 14:23:10.6986,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,"	Query: 
	Time: 2 ms
	Index: Auto/GreekPartnerModels
	Results: 0 returned out of 1 total.
	Timing:",
2015-10-30 14:23:10.7176,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Auto/GreekPartnerModels for all documents,
2015-10-30 14:23:10.7176,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Document with key 'greekpartnermodels/34' was found, etag: 01000000-0000-0002-0000-00000000000A",
2015-10-30 14:23:10.7176,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	Query: 
	Time: 2 ms
	Index: Auto/GreekPartnerModels
	Results: 1 returned out of 1 total.
	Timing:
",
2015-10-30 14:23:10.7176,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  42: GET     -     3 ms -            - 200 - http://localhost:8080/indexes/dynamic/GreekPartnerModels?&pageSize=128,
2015-10-30 14:23:10.7176,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,"	Query: 
	Time: 2 ms
	Index: Auto/GreekPartnerModels
	Results: 1 returned out of 1 total.
	Timing:",
2015-10-30 14:23:26.7051,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:23:56.7126,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:24:26.7180,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:24:55.4430,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	Query: 
	Time: 0 ms
",
2015-10-30 14:24:55.4430,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  43: GET     -     1 ms -            - 304 - http://localhost:8080/indexes/dynamic/GreekPartnerModels?&pageSize=0,
2015-10-30 14:24:55.4449,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,"	Query: 
	Time: 0 ms",
2015-10-30 14:24:55.4449,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	Query: 
	Time: 1 ms
",
2015-10-30 14:24:55.4449,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  44: GET     -     1 ms -            - 304 - http://localhost:8080/indexes/dynamic/GreekPartnerModels?&pageSize=128,
2015-10-30 14:24:55.4449,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,"	Query: 
	Time: 1 ms",
2015-10-30 14:24:56.7115,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:25:26.7031,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:25:56.6977,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:26:26.7010,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:26:56.6934,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:27:26.6858,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:27:56.6893,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:28:26.6838,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:28:29.9878,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	Query: 
	Time: 0 ms
",
2015-10-30 14:28:29.9878,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  45: GET     -     1 ms -            - 304 - http://localhost:8080/indexes/dynamic/GreekPartnerModels?&pageSize=0,
2015-10-30 14:28:29.9878,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,"	Query: 
	Time: 0 ms",
2015-10-30 14:28:30.1418,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	Query: 
	Time: 0 ms
",
2015-10-30 14:28:30.1418,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  46: GET     -     1 ms -            - 304 - http://localhost:8080/indexes/dynamic/GreekPartnerModels?&pageSize=128,
2015-10-30 14:28:30.1418,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,"	Query: 
	Time: 0 ms",
2015-10-30 14:28:56.6883,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:29:26.6807,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:29:51.4167,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	Query: 
	Time: 0 ms
",
2015-10-30 14:29:51.4167,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  47: GET     -     1 ms -            - 304 - http://localhost:8080/indexes/dynamic/GreekPartnerModels?&pageSize=0,
2015-10-30 14:29:51.4167,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,"	Query: 
	Time: 0 ms",
2015-10-30 14:29:51.4367,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	Query: 
	Time: 0 ms
",
2015-10-30 14:29:51.4367,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  48: GET     -     1 ms -            - 304 - http://localhost:8080/indexes/dynamic/GreekPartnerModels?&pageSize=128,
2015-10-30 14:29:51.4387,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,"	Query: 
	Time: 0 ms",
2015-10-30 14:29:56.6862,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:30:26.7006,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:30:29.7138,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 32, for: ReducingExecuter, will wait for additional work",
2015-10-30 14:30:29.7138,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 32, for: IndexingExecuter, will wait for additional work",
2015-10-30 14:30:56.7012,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:31:05.1997,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	Query: 
	Time: 1 ms
",
2015-10-30 14:31:05.1997,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  49: GET     -     1 ms -            - 304 - http://localhost:8080/indexes/dynamic/GreekPartnerModels?&pageSize=0,
2015-10-30 14:31:05.1997,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,"	Query: 
	Time: 1 ms",
2015-10-30 14:31:05.1997,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	Query: 
	Time: 0 ms
",
2015-10-30 14:31:05.1997,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  50: GET     -     1 ms -            - 304 - http://localhost:8080/indexes/dynamic/GreekPartnerModels?&pageSize=128,
2015-10-30 14:31:05.1997,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,"	Query: 
	Time: 0 ms",
2015-10-30 14:31:26.6937,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:31:56.6859,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:32:26.6916,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:32:56.6983,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:33:26.6968,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:33:56.7020,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:34:26.7064,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:34:56.7098,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:35:26.7023,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:35:56.6950,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:36:26.7021,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:36:56.7087,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:37:26.7009,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:37:56.7065,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:38:26.7015,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:38:56.7045,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:39:26.6980,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:39:56.7055,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:40:26.7101,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:40:29.5443,Raven.Database.Indexing.WorkContext,Debug,<system>,"No work was found, workerWorkCounter: 32, for: ReducingExecuter, will wait for additional work",
2015-10-30 14:40:29.5443,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 32, for: IndexingExecuter, will wait for additional work",
2015-10-30 14:40:56.7024,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:41:26.6949,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:41:56.6873,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:42:26.6929,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:42:56.6856,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:43:26.6899,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:43:56.6834,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:44:20.8123,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Auto/GreekPartnerModels for all documents,
2015-10-30 14:44:20.8123,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	Query: 
	Time: 14 ms
	Index: Auto/GreekPartnerModels
	Results: 0 returned out of 1 total.
	Timing:
",
2015-10-30 14:44:20.8123,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  51: GET     -    15 ms -            - 200 - http://localhost:8080/indexes/dynamic/GreekPartnerModels?&pageSize=0,
2015-10-30 14:44:20.8123,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,"	Query: 
	Time: 14 ms
	Index: Auto/GreekPartnerModels
	Results: 0 returned out of 1 total.
	Timing:",
2015-10-30 14:44:21.0503,Raven.Database.Indexing.Index.Querying,Debug,<system>,Issuing query on index Auto/GreekPartnerModels for all documents,
2015-10-30 14:44:21.0503,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,"Document with key 'greekpartnermodels/34' was found, etag: 01000000-0000-0002-0000-00000000000A",
2015-10-30 14:44:21.0503,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	Query: 
	Time: 3 ms
	Index: Auto/GreekPartnerModels
	Results: 1 returned out of 1 total.
	Timing:
",
2015-10-30 14:44:21.0503,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  52: GET     -     4 ms -            - 200 - http://localhost:8080/indexes/dynamic/GreekPartnerModels?&pageSize=128,
2015-10-30 14:44:21.0503,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,"	Query: 
	Time: 3 ms
	Index: Auto/GreekPartnerModels
	Results: 1 returned out of 1 total.
	Timing:",
2015-10-30 14:44:26.6747,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:44:56.6811,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:45:26.6879,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:45:56.6801,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:46:26.6725,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:46:39.5528,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	Query: 
	Time: 0 ms
",
2015-10-30 14:46:39.5528,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  53: GET     -     1 ms -            - 304 - http://localhost:8080/indexes/dynamic/GreekPartnerModels?&pageSize=0,
2015-10-30 14:46:39.5528,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,"	Query: 
	Time: 0 ms",
2015-10-30 14:46:39.5608,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	Query: 
	Time: 0 ms
",
2015-10-30 14:46:39.5608,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  54: GET     -     1 ms -            - 304 - http://localhost:8080/indexes/dynamic/GreekPartnerModels?&pageSize=128,
2015-10-30 14:46:39.5608,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,"	Query: 
	Time: 0 ms",
2015-10-30 14:46:56.6651,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:47:26.6576,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-10-30 14:47:49.6560,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	Query: 
	Time: 1 ms
",
2015-10-30 14:47:49.6560,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  55: GET     -     2 ms -            - 304 - http://localhost:8080/indexes/dynamic/GreekPartnerModels?&pageSize=0,
2015-10-30 14:47:49.6560,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,"	Query: 
	Time: 1 ms",
2015-10-30 14:47:49.6660,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,<system>,"	Query: 
	Time: 0 ms
",
2015-10-30 14:47:49.6660,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,Request #  56: GET     -     2 ms -            - 304 - http://localhost:8080/indexes/dynamic/GreekPartnerModels?&pageSize=128,
2015-10-30 14:47:49.6660,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,"	Query: 
	Time: 0 ms",
2015-10-30 14:47:56.6500,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
